"Imbalance settlement period (CET/CEST)","+ Imbalance Price [EUR/MWh] - IPA|DK2","+ Scarcity [EUR/MWh] - IPA|DK2","+ Incentive [EUR/MWh] - IPA|DK2","+ Financial Neutrality [EUR/MWh] - IPA|DK2","- Imbalance Price [EUR/MWh] - IPA|DK2","- Scarcity [EUR/MWh] - IPA|DK2","- Incentive [EUR/MWh] - IPA|DK2","- Financial Neutrality [EUR/MWh] - IPA|DK2","Currency","Status","Total Imbalance [MWh] - IPA|DK2","Difference","Situation","Status"
"27.04.2024 22:00 - 27.04.2024 23:00","60.00","","","","60.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"27.04.2024 23:00 - 28.04.2024 00:00","56.00","","","","56.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2024 00:00 - 28.04.2024 01:00","48.00","","","","48.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2024 01:00 - 28.04.2024 02:00","40.00","","","","40.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2024 02:00 - 28.04.2024 03:00","32.00","","","","32.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2024 03:00 - 28.04.2024 04:00","25.00","","","","25.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2024 04:00 - 28.04.2024 05:00","19.00","","","","19.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2024 05:00 - 28.04.2024 06:00","19.00","","","","19.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2024 06:00 - 28.04.2024 07:00","9.95","","","","9.95","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2024 07:00 - 28.04.2024 08:00","0.25","","","","0.25","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2024 08:00 - 28.04.2024 09:00","49.00","","","","49.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2024 09:00 - 28.04.2024 10:00","48.50","","","","48.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2024 10:00 - 28.04.2024 11:00","45.00","","","","45.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2024 11:00 - 28.04.2024 12:00","45.00","","","","45.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2024 12:00 - 28.04.2024 13:00","-14.08","","","","-14.08","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2024 13:00 - 28.04.2024 14:00","-50.00","","","","-50.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2024 14:00 - 28.04.2024 15:00","-30.00","","","","-30.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2024 15:00 - 28.04.2024 16:00","3.75","","","","3.75","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2024 16:00 - 28.04.2024 17:00","3.75","","","","3.75","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2024 17:00 - 28.04.2024 18:00","27.00","","","","27.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2024 18:00 - 28.04.2024 19:00","56.50","","","","56.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2024 19:00 - 28.04.2024 20:00","63.50","","","","63.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2024 20:00 - 28.04.2024 21:00","77.45","","","","77.45","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2024 21:00 - 28.04.2024 22:00","49.00","","","","49.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2024 22:00 - 28.04.2024 23:00","42.00","","","","42.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"28.04.2024 23:00 - 29.04.2024 00:00","30.50","","","","30.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2024 00:00 - 29.04.2024 01:00","41.10","","","","41.10","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2024 01:00 - 29.04.2024 02:00","43.00","","","","43.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2024 02:00 - 29.04.2024 03:00","43.00","","","","43.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2024 03:00 - 29.04.2024 04:00","59.50","","","","59.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2024 04:00 - 29.04.2024 05:00","135.54","","","","135.54","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2024 05:00 - 29.04.2024 06:00","178.44","","","","178.44","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2024 06:00 - 29.04.2024 07:00","127.39","","","","127.39","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2024 07:00 - 29.04.2024 08:00","117.95","","","","117.95","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2024 08:00 - 29.04.2024 09:00","100.69","","","","100.69","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2024 09:00 - 29.04.2024 10:00","32.99","","","","32.99","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2024 10:00 - 29.04.2024 11:00","24.00","","","","24.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2024 11:00 - 29.04.2024 12:00","36.46","","","","36.46","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2024 12:00 - 29.04.2024 13:00","57.00","","","","57.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2024 13:00 - 29.04.2024 14:00","35.59","","","","35.59","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2024 14:00 - 29.04.2024 15:00","33.63","","","","33.63","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2024 15:00 - 29.04.2024 16:00","63.00","","","","63.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2024 16:00 - 29.04.2024 17:00","47.68","","","","47.68","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2024 17:00 - 29.04.2024 18:00","85.75","","","","85.75","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2024 18:00 - 29.04.2024 19:00","25.74","","","","25.74","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2024 19:00 - 29.04.2024 20:00","180.04","","","","180.04","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2024 20:00 - 29.04.2024 21:00","204.57","","","","204.57","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2024 21:00 - 29.04.2024 22:00","108.55","","","","108.55","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2024 22:00 - 29.04.2024 23:00","28.00","","","","28.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"29.04.2024 23:00 - 30.04.2024 00:00","25.46","","","","25.46","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.04.2024 00:00 - 30.04.2024 01:00","40.88","","","","40.88","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.04.2024 01:00 - 30.04.2024 02:00","26.86","","","","26.86","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.04.2024 02:00 - 30.04.2024 03:00","26.82","","","","26.82","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.04.2024 03:00 - 30.04.2024 04:00","18.00","","","","18.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.04.2024 04:00 - 30.04.2024 05:00","45.00","","","","45.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.04.2024 05:00 - 30.04.2024 06:00","134.09","","","","134.09","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.04.2024 06:00 - 30.04.2024 07:00","47.00","","","","47.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.04.2024 07:00 - 30.04.2024 08:00","46.00","","","","46.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.04.2024 08:00 - 30.04.2024 09:00","49.50","","","","49.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.04.2024 09:00 - 30.04.2024 10:00","45.00","","","","45.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.04.2024 10:00 - 30.04.2024 11:00","33.00","","","","33.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.04.2024 11:00 - 30.04.2024 12:00","16.00","","","","16.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.04.2024 12:00 - 30.04.2024 13:00","0.00","","","","0.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.04.2024 13:00 - 30.04.2024 14:00","10.90","","","","10.90","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.04.2024 14:00 - 30.04.2024 15:00","10.00","","","","10.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.04.2024 15:00 - 30.04.2024 16:00","15.50","","","","15.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.04.2024 16:00 - 30.04.2024 17:00","23.00","","","","23.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.04.2024 17:00 - 30.04.2024 18:00","39.00","","","","39.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.04.2024 18:00 - 30.04.2024 19:00","46.00","","","","46.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.04.2024 19:00 - 30.04.2024 20:00","46.00","","","","46.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.04.2024 20:00 - 30.04.2024 21:00","44.00","","","","44.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.04.2024 21:00 - 30.04.2024 22:00","44.00","","","","44.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.04.2024 22:00 - 30.04.2024 23:00","37.00","","","","37.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"30.04.2024 23:00 - 01.05.2024 00:00","32.50","","","","32.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"01.05.2024 00:00 - 01.05.2024 01:00","29.00","","","","29.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"01.05.2024 01:00 - 01.05.2024 02:00","27.50","","","","27.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"01.05.2024 02:00 - 01.05.2024 03:00","27.50","","","","27.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"01.05.2024 03:00 - 01.05.2024 04:00","27.50","","","","27.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"01.05.2024 04:00 - 01.05.2024 05:00","31.50","","","","31.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"01.05.2024 05:00 - 01.05.2024 06:00","31.50","","","","31.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"01.05.2024 06:00 - 01.05.2024 07:00","25.80","","","","25.80","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"01.05.2024 07:00 - 01.05.2024 08:00","40.00","","","","40.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"01.05.2024 08:00 - 01.05.2024 09:00","8.68","","","","8.68","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"01.05.2024 09:00 - 01.05.2024 10:00","25.00","","","","25.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"01.05.2024 10:00 - 01.05.2024 11:00","14.00","","","","14.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"01.05.2024 11:00 - 01.05.2024 12:00","-2.42","","","","-2.42","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"01.05.2024 12:00 - 01.05.2024 13:00","-2.45","","","","-2.45","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"01.05.2024 13:00 - 01.05.2024 14:00","-2.09","","","","-2.09","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"01.05.2024 14:00 - 01.05.2024 15:00","-2.06","","","","-2.06","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"01.05.2024 15:00 - 01.05.2024 16:00","-2.45","","","","-2.45","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"01.05.2024 16:00 - 01.05.2024 17:00","-0.98","","","","-0.98","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"01.05.2024 17:00 - 01.05.2024 18:00","-0.10","","","","-0.10","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"01.05.2024 18:00 - 01.05.2024 19:00","40.00","","","","40.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"01.05.2024 19:00 - 01.05.2024 20:00","48.00","","","","48.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"01.05.2024 20:00 - 01.05.2024 21:00","48.80","","","","48.80","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"01.05.2024 21:00 - 01.05.2024 22:00","48.00","","","","48.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"01.05.2024 22:00 - 01.05.2024 23:00","48.00","","","","48.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"01.05.2024 23:00 - 02.05.2024 00:00","12.00","","","","12.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"02.05.2024 00:00 - 02.05.2024 01:00","10.00","","","","10.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"02.05.2024 01:00 - 02.05.2024 02:00","8.00","","","","8.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"02.05.2024 02:00 - 02.05.2024 03:00","1.00","","","","1.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"02.05.2024 03:00 - 02.05.2024 04:00","1.00","","","","1.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"02.05.2024 04:00 - 02.05.2024 05:00","0.00","","","","0.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"02.05.2024 05:00 - 02.05.2024 06:00","3.00","","","","3.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"02.05.2024 06:00 - 02.05.2024 07:00","10.00","","","","10.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"02.05.2024 07:00 - 02.05.2024 08:00","28.50","","","","28.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"02.05.2024 08:00 - 02.05.2024 09:00","39.00","","","","39.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"02.05.2024 09:00 - 02.05.2024 10:00","31.45","","","","31.45","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"02.05.2024 10:00 - 02.05.2024 11:00","5.22","","","","5.22","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"02.05.2024 11:00 - 02.05.2024 12:00","-0.08","","","","-0.08","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"02.05.2024 12:00 - 02.05.2024 13:00","-1.04","","","","-1.04","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"02.05.2024 13:00 - 02.05.2024 14:00","-2.70","","","","-2.70","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"02.05.2024 14:00 - 02.05.2024 15:00","-0.05","","","","-0.05","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"02.05.2024 15:00 - 02.05.2024 16:00","0.00","","","","0.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"02.05.2024 16:00 - 02.05.2024 17:00","4.09","","","","4.09","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"02.05.2024 17:00 - 02.05.2024 18:00","24.00","","","","24.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"02.05.2024 18:00 - 02.05.2024 19:00","24.00","","","","24.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"02.05.2024 19:00 - 02.05.2024 20:00","30.00","","","","30.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"02.05.2024 20:00 - 02.05.2024 21:00","41.99","","","","41.99","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"02.05.2024 21:00 - 02.05.2024 22:00","41.92","","","","41.92","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"02.05.2024 22:00 - 02.05.2024 23:00","37.87","","","","37.87","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"02.05.2024 23:00 - 03.05.2024 00:00","18.10","","","","18.10","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"03.05.2024 00:00 - 03.05.2024 01:00","8.00","","","","8.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"03.05.2024 01:00 - 03.05.2024 02:00","10.00","","","","10.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"03.05.2024 02:00 - 03.05.2024 03:00","10.00","","","","10.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"03.05.2024 03:00 - 03.05.2024 04:00","10.00","","","","10.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"03.05.2024 04:00 - 03.05.2024 05:00","10.00","","","","10.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"03.05.2024 05:00 - 03.05.2024 06:00","10.00","","","","10.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"03.05.2024 06:00 - 03.05.2024 07:00","18.50","","","","18.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"03.05.2024 07:00 - 03.05.2024 08:00","30.00","","","","30.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"03.05.2024 08:00 - 03.05.2024 09:00","30.00","","","","30.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"03.05.2024 09:00 - 03.05.2024 10:00","38.69","","","","38.69","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"03.05.2024 10:00 - 03.05.2024 11:00","30.10","","","","30.10","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"03.05.2024 11:00 - 03.05.2024 12:00","28.00","","","","28.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"03.05.2024 12:00 - 03.05.2024 13:00","24.17","","","","24.17","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"03.05.2024 13:00 - 03.05.2024 14:00","20.00","","","","20.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"03.05.2024 14:00 - 03.05.2024 15:00","30.00","","","","30.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"03.05.2024 15:00 - 03.05.2024 16:00","39.00","","","","39.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"03.05.2024 16:00 - 03.05.2024 17:00","44.94","","","","44.94","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"03.05.2024 17:00 - 03.05.2024 18:00","469.28","","","","469.28","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"03.05.2024 18:00 - 03.05.2024 19:00","160.87","","","","160.87","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"03.05.2024 19:00 - 03.05.2024 20:00","97.00","","","","97.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"03.05.2024 20:00 - 03.05.2024 21:00","110.02","","","","110.02","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"03.05.2024 21:00 - 03.05.2024 22:00","105.27","","","","105.27","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"03.05.2024 22:00 - 03.05.2024 23:00","469.28","","","","469.28","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"03.05.2024 23:00 - 04.05.2024 00:00","17.00","","","","17.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"04.05.2024 00:00 - 04.05.2024 01:00","275.23","","","","275.23","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"04.05.2024 01:00 - 04.05.2024 02:00","18.60","","","","18.60","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"04.05.2024 02:00 - 04.05.2024 03:00","241.36","","","","241.36","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"04.05.2024 03:00 - 04.05.2024 04:00","172.95","","","","172.95","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"04.05.2024 04:00 - 04.05.2024 05:00","13.67","","","","13.67","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"04.05.2024 05:00 - 04.05.2024 06:00","8.00","","","","8.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"04.05.2024 06:00 - 04.05.2024 07:00","18.00","","","","18.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"04.05.2024 07:00 - 04.05.2024 08:00","90.02","","","","90.02","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"04.05.2024 08:00 - 04.05.2024 09:00","29.00","","","","29.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"04.05.2024 09:00 - 04.05.2024 10:00","207.68","","","","207.68","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"04.05.2024 10:00 - 04.05.2024 11:00","35.04","","","","35.04","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"04.05.2024 11:00 - 04.05.2024 12:00","39.00","","","","39.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"04.05.2024 12:00 - 04.05.2024 13:00","14.00","","","","14.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"04.05.2024 13:00 - 04.05.2024 14:00","-1.50","","","","-1.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"04.05.2024 14:00 - 04.05.2024 15:00","-1.50","","","","-1.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"04.05.2024 15:00 - 04.05.2024 16:00","10.50","","","","10.50","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"04.05.2024 16:00 - 04.05.2024 17:00","28.09","","","","28.09","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"04.05.2024 17:00 - 04.05.2024 18:00","79.36","","","","79.36","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"04.05.2024 18:00 - 04.05.2024 19:00","98.01","","","","98.01","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"04.05.2024 19:00 - 04.05.2024 20:00","121.92","","","","121.92","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"04.05.2024 20:00 - 04.05.2024 21:00","135.40","","","","135.40","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"04.05.2024 21:00 - 04.05.2024 22:00","113.56","","","","113.56","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"04.05.2024 22:00 - 04.05.2024 23:00","17.00","","","","17.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"04.05.2024 23:00 - 05.05.2024 00:00","22.93","","","","22.93","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"05.05.2024 00:00 - 05.05.2024 01:00","90.58","","","","90.58","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"05.05.2024 01:00 - 05.05.2024 02:00","335.22","","","","335.22","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"05.05.2024 02:00 - 05.05.2024 03:00","469.30","","","","469.30","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"05.05.2024 03:00 - 05.05.2024 04:00","213.17","","","","213.17","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"05.05.2024 04:00 - 05.05.2024 05:00","13.41","","","","13.41","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"05.05.2024 05:00 - 05.05.2024 06:00","-7.00","","","","-7.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"05.05.2024 06:00 - 05.05.2024 07:00","-7.00","","","","-7.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"05.05.2024 07:00 - 05.05.2024 08:00","23.70","","","","23.70","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"05.05.2024 08:00 - 05.05.2024 09:00","10.00","","","","10.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"05.05.2024 09:00 - 05.05.2024 10:00","1.00","","","","1.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"05.05.2024 10:00 - 05.05.2024 11:00","-2.00","","","","-2.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"05.05.2024 11:00 - 05.05.2024 12:00","-2.00","","","","-2.00","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
"05.05.2024 12:00 - 05.05.2024 13:00","3.18","","","","3.18","","","","EUR","Estimated","n/e","n/e","n/e","n/e"
